date,station_id,temperature,humidity,rainfall,wind_speed,cloud_cover,pressure,dew_point,station_name,latitude,longitude
2026-01-10,Cikampek,29.2,81.1,7.1,2.2,63.2,1019.5,25.4,Cikampek,-6.4,107.45
2026-01-11,Cikampek,29.1,89.6,6.5,1.8,42.8,1007.6,27.0,Cikampek,-6.4,107.45
2026-01-12,Cikampek,27.9,89.4,1.7,3.0,7.4,1018.1,25.8,Cikampek,-6.4,107.45
2026-01-13,Cikampek,26.1,73.1,10.1,3.4,14.2,1006.7,20.8,Cikampek,-6.4,107.45
2026-01-14,Cikampek,25.1,83.4,8.2,2.6,32.3,1010.6,21.8,Cikampek,-6.4,107.45
2026-01-15,Cikampek,28.3,83.9,8.1,4.7,15.7,1010.5,25.1,Cikampek,-6.4,107.45
2026-01-16,Cikampek,29.2,86.3,19.2,2.4,21.6,1011.3,26.4,Cikampek,-6.4,107.45
2026-01-17,Cikampek,23.0,82.1,3.2,3.9,14.3,1013.8,19.4,Cikampek,-6.4,107.45
2026-01-18,Cikampek,25.2,83.1,1.3,1.9,5.5,1004.6,21.9,Cikampek,-6.4,107.45
2026-01-19,Cikampek,26.7,80.6,4.6,2.6,69.3,1009.7,22.8,Cikampek,-6.4,107.45
2026-01-20,Cikampek,30.1,79.9,2.7,3.5,93.4,1013.5,26.1,Cikampek,-6.4,107.45
2026-01-21,Cikampek,26.7,81.8,6.1,5.6,7.0,1019.8,23.1,Cikampek,-6.4,107.45
2026-01-22,Cikampek,27.8,91.0,12.8,1.0,70.4,1006.6,26.0,Cikampek,-6.4,107.45
2026-01-23,Cikampek,22.8,92.0,18.0,2.5,75.5,1023.8,21.2,Cikampek,-6.4,107.45
2026-01-24,Cikampek,25.1,91.3,1.6,5.6,31.0,1022.0,23.4,Cikampek,-6.4,107.45
2026-01-25,Cikampek,25.7,82.3,5.4,4.1,47.8,1012.6,22.2,Cikampek,-6.4,107.45
2026-01-26,Cikampek,27.7,80.5,4.6,2.5,100.0,1016.7,23.8,Cikampek,-6.4,107.45
2026-01-27,Cikampek,29.9,86.7,2.6,1.3,100.0,1004.5,27.3,Cikampek,-6.4,107.45
2026-01-28,Cikampek,28.4,82.4,2.0,0.8,21.7,1009.2,24.9,Cikampek,-6.4,107.45
2026-01-29,Cikampek,29.1,96.2,7.0,8.1,33.1,1011.7,28.4,Cikampek,-6.4,107.45
2026-01-30,Cikampek,25.9,82.7,7.7,3.0,63.2,1017.5,22.5,Cikampek,-6.4,107.45
2026-01-31,Cikampek,30.4,87.4,6.3,3.9,3.3,1021.6,27.9,Cikampek,-6.4,107.45
2026-02-01,Cikampek,29.2,78.2,4.0,1.4,92.2,1008.7,24.9,Cikampek,-6.4,107.45
2026-02-02,Cikampek,28.7,90.8,4.9,1.6,60.1,1015.8,26.9,Cikampek,-6.4,107.45
2026-02-03,Cikampek,26.6,83.5,9.5,2.8,19.5,1014.0,23.3,Cikampek,-6.4,107.45
2026-02-04,Cikampek,26.4,81.2,6.7,4.9,26.1,1019.2,22.6,Cikampek,-6.4,107.45
2026-02-05,Cikampek,27.5,90.6,3.9,2.2,35.6,1012.6,25.6,Cikampek,-6.4,107.45
2026-02-06,Cikampek,28.0,82.0,11.8,6.0,85.1,1022.5,24.4,Cikampek,-6.4,107.45
2026-02-07,Cikampek,28.2,89.9,1.4,1.0,67.7,1017.5,26.2,Cikampek,-6.4,107.45
2026-02-08,Cikampek,28.3,89.4,1.1,3.2,91.1,1013.1,26.2,Cikampek,-6.4,107.45
2026-02-09,Cikampek,26.8,92.5,6.4,4.3,34.8,1013.8,25.3,Cikampek,-6.4,107.45
2026-02-10,Cikampek,27.0,86.4,5.6,9.3,11.8,1013.3,24.3,Cikampek,-6.4,107.45
2026-02-11,Cikampek,30.5,80.6,3.0,2.3,22.2,1016.1,26.6,Cikampek,-6.4,107.45
2026-02-12,Cikampek,26.7,86.9,1.9,3.0,81.2,1014.5,24.1,Cikampek,-6.4,107.45
2026-02-13,Cikampek,29.4,83.8,3.7,5.8,48.6,1006.6,26.2,Cikampek,-6.4,107.45
2026-02-14,Cikampek,28.5,86.5,5.9,6.5,16.9,1010.9,25.8,Cikampek,-6.4,107.45
2026-02-15,Cikampek,30.3,83.2,7.2,1.7,45.2,1018.6,26.9,Cikampek,-6.4,107.45
2026-02-16,Cikampek,25.2,83.7,3.2,3.1,51.3,1007.4,21.9,Cikampek,-6.4,107.45
2026-02-17,Cikampek,27.6,84.4,3.4,2.2,29.1,1021.3,24.5,Cikampek,-6.4,107.45
2026-02-18,Cikampek,30.2,84.9,11.4,3.2,11.1,1014.9,27.2,Cikampek,-6.4,107.45
2026-02-19,Cikampek,25.5,82.1,2.7,0.6,61.7,1018.5,22.0,Cikampek,-6.4,107.45
2026-02-20,Cikampek,26.1,83.9,8.6,0.9,52.0,1017.4,22.9,Cikampek,-6.4,107.45
2026-02-21,Cikampek,27.3,89.8,10.2,0.8,62.9,1007.9,25.2,Cikampek,-6.4,107.45
2026-02-22,Cikampek,28.5,87.2,5.4,1.8,15.7,1021.6,25.9,Cikampek,-6.4,107.45
2026-02-23,Cikampek,27.9,93.3,1.3,2.1,31.0,1018.9,26.5,Cikampek,-6.4,107.45
2026-02-24,Cikampek,27.7,91.7,9.9,3.4,29.7,1017.2,26.0,Cikampek,-6.4,107.45
2026-02-25,Cikampek,28.3,86.1,1.6,2.4,13.6,1010.9,25.5,Cikampek,-6.4,107.45
2026-02-26,Cikampek,26.7,86.6,13.0,4.9,7.9,1020.2,24.1,Cikampek,-6.4,107.45
2026-02-27,Cikampek,25.6,86.3,9.3,2.2,19.5,1015.7,22.9,Cikampek,-6.4,107.45
2026-02-28,Cikampek,31.1,81.9,1.7,1.7,22.0,1018.5,27.5,Cikampek,-6.4,107.45
2026-03-01,Cikampek,30.9,82.9,1.1,2.1,46.5,1014.2,27.5,Cikampek,-6.4,107.45
2026-03-02,Cikampek,33.5,100.0,4.5,2.0,24.6,1014.3,34.5,Cikampek,-6.4,107.45
2026-03-03,Cikampek,26.9,94.8,8.1,2.7,55.0,1015.2,25.8,Cikampek,-6.4,107.45
2026-03-04,Cikampek,27.6,88.9,7.0,1.5,51.0,1013.1,25.3,Cikampek,-6.4,107.45
2026-03-05,Cikampek,29.3,79.2,4.1,1.7,84.1,1023.0,25.1,Cikampek,-6.4,107.45
2026-03-06,Cikampek,29.3,83.4,9.6,1.3,21.3,1015.1,26.0,Cikampek,-6.4,107.45
2026-03-07,Cikampek,27.7,82.1,2.3,12.6,22.5,1018.1,24.2,Cikampek,-6.4,107.45
2026-03-08,Cikampek,29.1,88.6,17.7,5.2,100.0,1000.2,26.8,Cikampek,-6.4,107.45
2026-03-09,Cikampek,28.2,89.0,2.3,1.1,77.3,1016.8,26.0,Cikampek,-6.4,107.45
2026-03-10,Cikampek,29.7,92.6,4.6,5.3,23.1,1009.7,28.2,Cikampek,-6.4,107.45
2026-03-11,Cikampek,29.6,86.8,4.4,1.0,50.5,1007.0,26.9,Cikampek,-6.4,107.45
2026-03-12,Cikampek,24.4,86.3,5.1,2.1,7.8,1012.0,21.7,Cikampek,-6.4,107.45
2026-03-13,Cikampek,25.9,74.2,7.5,3.4,83.3,1020.0,20.8,Cikampek,-6.4,107.45
2026-03-14,Cikampek,31.1,82.6,4.9,2.0,45.8,1010.1,27.6,Cikampek,-6.4,107.45
2026-03-15,Cikampek,26.2,82.3,4.7,4.3,58.5,1006.9,22.6,Cikampek,-6.4,107.45
2026-03-16,Cikampek,23.9,93.9,1.2,2.8,60.3,1008.0,22.7,Cikampek,-6.4,107.45
2026-03-17,Cikampek,28.5,81.6,4.6,4.0,49.1,1010.3,24.8,Cikampek,-6.4,107.45
2026-03-18,Cikampek,26.2,86.3,9.1,3.8,12.2,1014.4,23.5,Cikampek,-6.4,107.45
2026-03-19,Cikampek,29.8,85.8,2.2,5.3,53.8,1018.7,26.9,Cikampek,-6.4,107.45
2026-03-20,Cikampek,28.9,77.0,4.2,1.5,25.2,1005.1,24.3,Cikampek,-6.4,107.45
2026-03-21,Cikampek,29.8,91.5,3.0,7.1,21.5,1011.0,28.2,Cikampek,-6.4,107.45
2026-03-22,Cikampek,29.0,85.2,5.9,2.7,8.1,1017.2,26.1,Cikampek,-6.4,107.45
2026-03-23,Cikampek,30.1,92.9,4.5,1.4,40.3,1018.3,28.7,Cikampek,-6.4,107.45
2026-03-24,Cikampek,26.4,90.7,1.5,6.0,21.0,1018.4,24.6,Cikampek,-6.4,107.45
2026-03-25,Cikampek,31.2,83.8,6.2,1.3,40.6,1012.7,27.9,Cikampek,-6.4,107.45
2026-03-26,Cikampek,29.8,85.9,5.6,3.3,44.3,1006.3,27.0,Cikampek,-6.4,107.45
2026-03-27,Cikampek,29.0,80.9,2.3,1.7,65.3,1017.4,25.2,Cikampek,-6.4,107.45
2026-03-28,Cikampek,28.8,92.3,11.3,5.7,23.3,1007.1,27.2,Cikampek,-6.4,107.45
2026-03-29,Cikampek,27.1,90.4,7.0,6.9,21.9,1013.1,25.1,Cikampek,-6.4,107.45
2026-03-30,Cikampek,30.1,86.9,2.4,6.8,26.0,1010.3,27.5,Cikampek,-6.4,107.45
2026-03-31,Cikampek,25.6,88.6,3.3,3.6,69.4,1011.3,23.4,Cikampek,-6.4,107.45
2026-04-01,Cikampek,26.2,85.8,3.9,4.1,18.6,1004.5,23.3,Cikampek,-6.4,107.45
2026-04-02,Cikampek,32.0,78.8,7.0,6.6,37.5,1016.0,27.8,Cikampek,-6.4,107.45
2026-04-03,Cikampek,25.5,79.9,1.8,8.8,28.7,1021.6,21.5,Cikampek,-6.4,107.45
2026-04-04,Cikampek,28.2,84.4,1.0,6.5,52.8,1018.9,25.1,Cikampek,-6.4,107.45
2026-04-05,Cikampek,28.7,76.1,6.7,4.5,22.8,1007.5,24.0,Cikampek,-6.4,107.45
2026-04-06,Cikampek,29.2,89.9,6.0,6.4,26.7,1015.2,27.2,Cikampek,-6.4,107.45
2026-04-07,Cikampek,29.9,83.6,7.5,3.2,36.9,1009.7,26.6,Cikampek,-6.4,107.45
2026-04-08,Cikampek,25.9,78.3,1.9,5.6,16.6,1011.0,21.6,Cikampek,-6.4,107.45
2026-04-09,Cikampek,28.7,87.3,27.0,10.8,42.4,1008.4,26.2,Cikampek,-6.4,107.45
2026-04-10,Cikampek,26.8,85.1,9.2,4.5,40.4,1016.4,23.8,Cikampek,-6.4,107.45
2026-04-11,Cikampek,28.7,80.5,7.4,2.9,25.3,1011.2,24.9,Cikampek,-6.4,107.45
2026-04-12,Cikampek,28.6,85.8,3.8,4.7,31.4,1019.5,25.8,Cikampek,-6.4,107.45
2026-04-13,Cikampek,27.8,81.4,1.8,14.9,55.8,1012.8,24.0,Cikampek,-6.4,107.45
2026-04-14,Cikampek,30.4,77.4,3.5,7.0,22.8,1007.2,25.9,Cikampek,-6.4,107.45
2026-04-15,Cikampek,32.2,93.6,10.5,5.1,42.0,1005.8,31.0,Cikampek,-6.4,107.45
2026-04-16,Cikampek,25.9,83.5,3.2,7.9,67.0,1016.4,22.6,Cikampek,-6.4,107.45
2026-04-17,Cikampek,30.1,86.5,12.6,1.8,35.9,1008.7,27.4,Cikampek,-6.4,107.45
2026-04-18,Cikampek,31.1,78.0,8.8,3.5,36.5,1008.8,26.8,Cikampek,-6.4,107.45
2026-04-19,Cikampek,24.6,82.9,11.3,4.0,16.0,1009.9,21.2,Cikampek,-6.4,107.45
2026-04-20,Cikampek,28.4,90.5,5.7,9.0,32.8,1015.6,26.5,Cikampek,-6.4,107.45
2026-04-21,Cikampek,28.6,81.9,16.3,6.7,24.7,1012.8,25.0,Cikampek,-6.4,107.45
2026-04-22,Cikampek,29.3,76.4,4.1,5.9,100.0,1009.3,24.6,Cikampek,-6.4,107.45
2026-04-23,Cikampek,25.1,87.3,4.9,10.4,52.8,1010.6,22.6,Cikampek,-6.4,107.45
2026-04-24,Cikampek,25.7,76.8,9.8,7.5,46.4,1009.5,21.0,Cikampek,-6.4,107.45
2026-04-25,Cikampek,29.2,90.3,4.2,7.1,17.5,1011.2,27.3,Cikampek,-6.4,107.45
2026-04-26,Cikampek,31.8,76.1,5.8,3.8,39.4,1014.8,27.0,Cikampek,-6.4,107.45
2024-01-01,Pamanukan,27.2,78.9,4.8,3.9,45.1,1008.0,22.9,Pamanukan,-6.15,107.45
2024-01-02,Pamanukan,22.1,86.1,1.9,2.6,30.5,1004.1,19.4,Pamanukan,-6.15,107.45
2024-01-03,Pamanukan,27.7,80.4,2.5,9.3,58.8,1017.4,23.8,Pamanukan,-6.15,107.45
2024-01-04,Pamanukan,28.1,82.6,4.1,1.8,74.4,1020.5,24.6,Pamanukan,-6.15,107.45
2024-01-05,Pamanukan,29.0,93.2,6.8,5.0,66.6,1012.0,27.6,Pamanukan,-6.15,107.45
2024-01-06,Pamanukan,23.4,82.0,7.9,4.8,54.3,1010.1,19.8,Pamanukan,-6.15,107.45
2024-01-07,Pamanukan,28.6,76.9,6.9,3.0,25.2,1010.2,24.0,Pamanukan,-6.15,107.45
2024-01-08,Pamanukan,27.0,92.7,8.8,3.8,11.8,1008.4,25.5,Pamanukan,-6.15,107.45
2024-01-09,Pamanukan,27.7,92.0,2.2,4.4,37.4,1020.7,26.1,Pamanukan,-6.15,107.45
2024-01-10,Pamanukan,24.6,92.2,3.5,3.2,100.0,1011.2,23.1,Pamanukan,-6.15,107.45
2024-01-11,Pamanukan,27.0,85.7,6.5,0.2,42.7,1004.6,24.1,Pamanukan,-6.15,107.45
2024-01-12,Pamanukan,26.6,88.2,1.8,1.0,62.7,1007.5,24.2,Pamanukan,-6.15,107.45
2024-01-13,Pamanukan,30.5,88.7,8.6,5.1,14.5,1016.8,28.2,Pamanukan,-6.15,107.45
2024-01-14,Pamanukan,23.9,77.0,3.0,3.3,34.5,1017.9,19.3,Pamanukan,-6.15,107.45
2024-01-15,Pamanukan,25.6,87.4,5.8,4.3,29.7,1017.4,23.1,Pamanukan,-6.15,107.45
2024-01-16,Pamanukan,25.4,83.7,7.5,3.6,6.5,1008.2,22.2,Pamanukan,-6.15,107.45
2024-01-17,Pamanukan,27.1,86.5,7.1,6.1,51.5,1009.5,24.4,Pamanukan,-6.15,107.45
2024-01-18,Pamanukan,29.7,85.6,10.3,1.9,7.2,1008.2,26.8,Pamanukan,-6.15,107.45
2024-01-19,Pamanukan,25.5,89.7,9.4,5.4,62.0,1021.8,23.4,Pamanukan,-6.15,107.45
2024-01-20,Pamanukan,26.7,90.2,6.0,1.6,69.1,1017.8,24.7,Pamanukan,-6.15,107.45
2024-01-21,Pamanukan,28.8,88.1,0.9,3.5,27.8,1005.1,26.4,Pamanukan,-6.15,107.45
2024-01-22,Pamanukan,23.1,83.7,2.7,2.8,21.3,998.7,19.9,Pamanukan,-6.15,107.45
2024-01-23,Pamanukan,26.7,82.7,14.9,3.0,9.6,1021.9,23.2,Pamanukan,-6.15,107.45
2024-01-24,Pamanukan,27.2,80.3,11.1,3.1,37.5,1019.7,23.2,Pamanukan,-6.15,107.45
2024-01-25,Pamanukan,29.2,90.9,7.0,2.6,20.0,1007.4,27.4,Pamanukan,-6.15,107.45
2024-01-26,Pamanukan,27.0,84.7,8.8,7.9,99.8,1012.7,23.9,Pamanukan,-6.15,107.45
2024-01-27,Pamanukan,27.3,85.8,8.1,1.0,81.9,1015.9,24.5,Pamanukan,-6.15,107.45
2024-01-28,Pamanukan,24.2,91.8,10.1,2.7,7.3,1016.1,22.6,Pamanukan,-6.15,107.45
2024-01-29,Pamanukan,29.5,85.5,8.7,1.3,81.5,1017.9,26.6,Pamanukan,-6.15,107.45
2024-01-30,Pamanukan,24.0,85.6,2.9,6.4,17.9,1010.8,21.1,Pamanukan,-6.15,107.45
2024-01-31,Pamanukan,26.7,86.6,6.1,2.5,59.3,1017.4,24.0,Pamanukan,-6.15,107.45
2024-02-01,Pamanukan,29.0,79.3,4.6,3.5,38.4,1014.0,24.9,Pamanukan,-6.15,107.45
2024-02-02,Pamanukan,25.5,83.7,4.7,1.0,35.5,1019.3,22.2,Pamanukan,-6.15,107.45
2024-02-03,Pamanukan,27.5,91.2,10.1,4.9,69.2,1013.0,25.7,Pamanukan,-6.15,107.45
2024-02-04,Pamanukan,29.0,89.8,5.5,3.8,27.1,1014.4,26.9,Pamanukan,-6.15,107.45
2024-02-05,Pamanukan,28.5,81.5,1.5,6.3,42.8,1003.9,24.8,Pamanukan,-6.15,107.45
2024-02-06,Pamanukan,29.7,81.7,3.6,5.0,45.0,1011.7,26.1,Pamanukan,-6.15,107.45
2024-02-07,Pamanukan,27.0,75.3,1.1,2.1,32.2,1011.4,22.1,Pamanukan,-6.15,107.45
2024-02-08,Pamanukan,24.6,86.1,3.6,5.7,41.8,1012.7,21.8,Pamanukan,-6.15,107.45
2024-02-09,Pamanukan,29.8,83.2,11.0,1.1,32.1,1014.7,26.5,Pamanukan,-6.15,107.45
2024-02-10,Pamanukan,26.4,89.2,2.8,1.2,32.0,1018.4,24.2,Pamanukan,-6.15,107.45
2024-02-11,Pamanukan,27.1,86.6,5.1,3.4,58.7,1012.2,24.4,Pamanukan,-6.15,107.45
2024-02-12,Pamanukan,27.8,75.9,1.8,4.1,44.1,1013.9,23.0,Pamanukan,-6.15,107.45
2024-02-13,Pamanukan,23.3,82.5,4.0,6.4,12.4,1013.2,19.8,Pamanukan,-6.15,107.45
2024-02-14,Pamanukan,27.2,84.3,7.2,3.3,41.3,1017.4,24.1,Pamanukan,-6.15,107.45
2024-02-15,Pamanukan,25.9,90.4,3.2,0.2,44.8,1009.4,24.0,Pamanukan,-6.15,107.45
2024-02-16,Pamanukan,25.9,79.9,0.4,7.2,25.3,1011.7,21.9,Pamanukan,-6.15,107.45
2024-02-17,Pamanukan,30.6,83.4,8.6,3.3,45.4,1013.2,27.3,Pamanukan,-6.15,107.45
2024-02-18,Pamanukan,23.3,87.1,8.6,1.1,37.5,1015.6,20.7,Pamanukan,-6.15,107.45
2024-02-19,Pamanukan,27.8,76.4,1.9,9.3,23.8,1020.7,23.1,Pamanukan,-6.15,107.45
2024-02-20,Pamanukan,24.0,87.8,2.8,15.5,44.2,1012.9,21.6,Pamanukan,-6.15,107.45
2024-02-21,Pamanukan,27.0,87.8,1.7,0.4,36.1,1009.0,24.6,Pamanukan,-6.15,107.45
2024-02-22,Pamanukan,33.4,92.4,11.5,3.3,40.2,1019.0,31.8,Pamanukan,-6.15,107.45
2024-02-23,Pamanukan,27.4,83.0,11.5,5.8,21.6,1009.8,24.0,Pamanukan,-6.15,107.45
2024-02-24,Pamanukan,28.7,84.7,1.3,11.0,26.5,1010.7,25.6,Pamanukan,-6.15,107.45
2024-02-25,Pamanukan,25.0,88.3,11.3,3.5,37.6,1018.9,22.7,Pamanukan,-6.15,107.45
2024-02-26,Pamanukan,28.4,84.2,5.3,6.8,34.9,1010.6,25.3,Pamanukan,-6.15,107.45
2024-02-27,Pamanukan,25.3,81.9,1.6,6.5,44.9,1010.7,21.7,Pamanukan,-6.15,107.45
2024-02-28,Pamanukan,29.7,86.7,3.8,0.9,25.5,1002.4,27.1,Pamanukan,-6.15,107.45
2024-02-29,Pamanukan,27.8,81.4,1.2,3.1,32.7,1013.0,24.1,Pamanukan,-6.15,107.45
2024-03-01,Pamanukan,30.6,86.2,5.9,0.9,55.0,1007.4,27.8,Pamanukan,-6.15,107.45
2024-03-02,Pamanukan,27.8,91.3,7.7,14.5,63.4,1021.0,26.0,Pamanukan,-6.15,107.45
2024-03-03,Pamanukan,28.9,81.3,8.1,3.1,100.0,1010.4,25.2,Pamanukan,-6.15,107.45
2024-03-04,Pamanukan,29.6,88.2,5.9,0.7,54.6,1014.0,27.3,Pamanukan,-6.15,107.45
2024-03-05,Pamanukan,28.5,86.1,4.4,6.4,43.5,1010.0,25.7,Pamanukan,-6.15,107.45
2024-03-06,Pamanukan,26.3,89.5,3.9,7.1,39.6,1014.0,24.3,Pamanukan,-6.15,107.45
2024-03-07,Pamanukan,30.0,79.4,3.4,2.7,19.1,1019.0,25.9,Pamanukan,-6.15,107.45
2024-03-08,Pamanukan,30.6,88.9,1.9,3.2,25.0,1007.2,28.4,Pamanukan,-6.15,107.45
2024-03-09,Pamanukan,27.1,88.4,8.3,2.4,17.9,1005.7,24.8,Pamanukan,-6.15,107.45
2024-03-10,Pamanukan,30.1,75.9,3.9,4.0,100.0,1026.5,25.3,Pamanukan,-6.15,107.45
2024-03-11,Pamanukan,29.4,91.0,5.5,12.2,80.0,1011.5,27.6,Pamanukan,-6.15,107.45
2024-03-12,Pamanukan,28.2,86.4,1.9,4.0,30.9,1018.5,25.5,Pamanukan,-6.15,107.45
2024-03-13,Pamanukan,31.2,91.5,8.6,3.5,16.2,1010.8,29.5,Pamanukan,-6.15,107.45
2024-03-14,Pamanukan,28.6,83.2,5.2,8.0,77.1,1013.8,25.2,Pamanukan,-6.15,107.45
2024-03-15,Pamanukan,28.6,90.4,7.7,3.2,46.0,1007.8,26.7,Pamanukan,-6.15,107.45
2024-03-16,Pamanukan,27.9,93.2,12.5,5.2,11.2,1016.4,26.6,Pamanukan,-6.15,107.45
2024-03-17,Pamanukan,29.5,90.1,18.2,0.9,21.5,998.7,27.5,Pamanukan,-6.15,107.45
2024-03-18,Pamanukan,28.7,79.5,8.2,2.0,8.0,1014.4,24.6,Pamanukan,-6.15,107.45
2024-03-19,Pamanukan,28.3,85.1,8.0,2.5,70.5,1010.2,25.3,Pamanukan,-6.15,107.45
2024-03-20,Pamanukan,27.0,81.8,1.6,3.5,65.2,1015.3,23.4,Pamanukan,-6.15,107.45
2024-03-21,Pamanukan,26.8,89.5,2.9,5.6,30.5,1018.7,24.7,Pamanukan,-6.15,107.45
2024-03-22,Pamanukan,27.4,91.8,6.4,2.1,59.6,1018.8,25.8,Pamanukan,-6.15,107.45
2024-03-23,Pamanukan,31.2,90.1,2.4,1.0,65.1,1019.7,29.2,Pamanukan,-6.15,107.45
2024-03-24,Pamanukan,25.3,88.3,5.2,2.2,11.6,1009.2,22.9,Pamanukan,-6.15,107.45
2024-03-25,Pamanukan,31.2,76.4,6.2,7.3,100.0,1013.5,26.4,Pamanukan,-6.15,107.45
2024-03-26,Pamanukan,28.5,91.2,2.1,1.9,32.5,1009.5,26.8,Pamanukan,-6.15,107.45
2024-03-27,Pamanukan,31.0,82.7,3.9,0.6,65.2,1017.6,27.6,Pamanukan,-6.15,107.45
2024-03-28,Pamanukan,31.9,85.5,2.8,1.3,53.4,1011.9,29.0,Pamanukan,-6.15,107.45
2024-03-29,Pamanukan,29.6,85.0,6.0,2.2,51.5,1014.4,26.6,Pamanukan,-6.15,107.45
2024-03-30,Pamanukan,27.9,100.0,1.7,2.8,96.6,1023.3,28.4,Pamanukan,-6.15,107.45
2024-03-31,Pamanukan,30.1,82.4,17.8,4.0,89.9,1005.3,26.6,Pamanukan,-6.15,107.45
2024-04-01,Pamanukan,31.6,85.9,7.5,7.2,17.2,1010.2,28.8,Pamanukan,-6.15,107.45
2024-04-02,Pamanukan,27.4,82.7,3.6,5.3,69.7,1019.2,24.0,Pamanukan,-6.15,107.45
2024-04-03,Pamanukan,27.4,85.1,12.5,4.6,59.8,1001.5,24.4,Pamanukan,-6.15,107.45
2024-04-04,Pamanukan,28.0,90.2,4.1,0.6,29.5,1005.1,26.0,Pamanukan,-6.15,107.45
2024-04-05,Pamanukan,25.2,81.4,10.1,2.1,31.1,1002.9,21.4,Pamanukan,-6.15,107.45
2024-04-06,Pamanukan,26.0,83.8,3.1,4.5,40.4,1018.4,22.7,Pamanukan,-6.15,107.45
2024-04-07,Pamanukan,28.9,88.1,7.9,8.9,62.3,1021.1,26.5,Pamanukan,-6.15,107.45
2024-04-08,Pamanukan,29.8,79.1,2.5,2.0,57.7,1011.1,25.6,Pamanukan,-6.15,107.45
2024-04-09,Pamanukan,27.9,79.7,3.8,3.0,45.8,1010.6,23.9,Pamanukan,-6.15,107.45
2024-04-10,Pamanukan,28.4,84.1,3.5,4.8,16.2,1011.1,25.3,Pamanukan,-6.15,107.45
2024-04-11,Pamanukan,26.7,94.3,4.4,6.1,60.6,1011.2,25.6,Pamanukan,-6.15,107.45
2024-04-12,Pamanukan,28.3,87.0,14.6,1.0,42.5,1021.3,25.6,Pamanukan,-6.15,107.45
2024-04-13,Pamanukan,30.5,93.0,5.0,4.0,18.2,1004.8,29.1,Pamanukan,-6.15,107.45
2024-04-14,Pamanukan,30.9,81.7,2.7,3.4,59.2,1009.8,27.3,Pamanukan,-6.15,107.45
2024-04-15,Pamanukan,28.3,87.6,4.1,5.8,31.4,1009.6,25.8,Pamanukan,-6.15,107.45
2024-04-16,Pamanukan,26.5,90.8,3.9,3.7,82.0,1018.0,24.6,Pamanukan,-6.15,107.45
2024-04-17,Pamanukan,34.1,87.1,0.9,2.0,72.3,1018.9,31.6,Pamanukan,-6.15,107.45
2024-04-18,Pamanukan,30.2,88.1,5.5,3.5,77.8,1016.5,27.8,Pamanukan,-6.15,107.45
2024-04-19,Pamanukan,26.0,84.9,6.8,1.8,31.7,1009.2,23.0,Pamanukan,-6.15,107.45
2024-04-20,Pamanukan,31.3,79.9,5.0,1.0,14.9,1006.2,27.3,Pamanukan,-6.15,107.45
2024-04-21,Pamanukan,31.5,89.0,8.2,6.4,100.0,1011.1,29.3,Pamanukan,-6.15,107.45
2024-04-22,Pamanukan,32.5,87.8,14.8,4.2,50.7,1020.0,30.0,Pamanukan,-6.15,107.45
2024-04-23,Pamanukan,30.0,75.4,2.3,3.2,69.4,1014.5,25.1,Pamanukan,-6.15,107.45
2024-04-24,Pamanukan,29.2,88.6,2.4,6.1,38.0,1011.8,27.0,Pamanukan,-6.15,107.45
2024-04-25,Pamanukan,32.7,86.2,4.1,2.3,55.6,1015.8,29.9,Pamanukan,-6.15,107.45
2024-04-26,Pamanukan,33.9,91.3,3.8,7.7,39.4,1002.0,32.2,Pamanukan,-6.15,107.45
2024-04-27,Pamanukan,30.7,76.9,4.7,2.4,22.2,1010.2,26.1,Pamanukan,-6.15,107.45
2024-04-28,Pamanukan,26.9,87.0,13.8,1.9,62.2,1013.0,24.3,Pamanukan,-6.15,107.45
2024-04-29,Pamanukan,27.5,82.2,5.3,4.2,97.6,1008.2,24.0,Pamanukan,-6.15,107.45
2024-04-30,Pamanukan,30.4,80.7,8.0,5.6,42.3,1011.4,26.6,Pamanukan,-6.15,107.45
2024-05-01,Pamanukan,28.9,74.8,1.5,7.4,95.6,1010.4,23.8,Pamanukan,-6.15,107.45
2024-05-02,Pamanukan,29.7,77.8,1.3,8.2,23.4,1014.2,25.3,Pamanukan,-6.15,107.45
2024-05-03,Pamanukan,25.9,79.0,1.4,7.6,37.4,1017.4,21.7,Pamanukan,-6.15,107.45
2024-05-04,Pamanukan,27.2,72.0,0.5,6.4,31.8,1011.7,21.6,Pamanukan,-6.15,107.45
2024-05-05,Pamanukan,26.2,73.0,0.1,1.9,33.2,1011.4,20.8,Pamanukan,-6.15,107.45
2024-05-06,Pamanukan,28.0,58.9,0.0,0.9,20.6,1007.0,19.8,Pamanukan,-6.15,107.45
2024-05-07,Pamanukan,30.4,83.1,0.5,3.0,30.1,1021.4,27.0,Pamanukan,-6.15,107.45
2024-05-08,Pamanukan,27.8,78.6,0.0,4.2,83.3,1015.7,23.5,Pamanukan,-6.15,107.45
2024-05-09,Pamanukan,27.9,75.0,0.0,1.9,49.0,1015.5,22.9,Pamanukan,-6.15,107.45
2024-05-10,Pamanukan,28.5,77.2,0.0,6.9,94.7,1006.7,23.9,Pamanukan,-6.15,107.45
2024-05-11,Pamanukan,31.1,72.3,0.5,1.4,57.3,1020.1,25.5,Pamanukan,-6.15,107.45
2024-05-12,Pamanukan,30.1,76.0,0.0,8.1,31.1,1017.5,25.3,Pamanukan,-6.15,107.45
